Gene_Symbol,Uniprot_Acc,Omim ID,Ensemble Gene ID
IKZF2,Q9UKS7,606234,ENSG00000030419
FOXK1,P85037,616302,ENSG00000164916
FOXK2,Q01167,147685,ENSG00000141568
ITSN2,Q9NZM3,604464,ENSG00000198399
ITSN2,Q9NZM3-4,604464,ENSG00000198399
ITSN1,Q15811,602442,ENSG00000205726
ITSN1,Q15811-7,602442,ENSG00000205726
KIN,O60870,601720,ENSG00000151657
LYST,Q99698,606897,ENSG00000143669
NLRX1,Q86UT6,611947,ENSG00000160703
KANSL1,Q7Z3B3,612452,ENSG00000120071
KANSL1L,A0AUZ9-2,613833,ENSG00000144445
KDM4B,F5GX28,609765,ENSG00000127663
KDM4A,O75164,609764,ENSG00000066135
KDM4D,Q6B0I6,609766,ENSG00000186280
KDM4C,Q9H3R0,605469,ENSG00000107077
CTSF,Q9UBX1,603539,ENSG00000174080
MLLT6,P55198,600328,ENSG00000275023
MLLT10,P55197,602409,ENSG00000078403
ANXA4,P09525,106491,ENSG00000196975
ANXA5,P08758,131230,ENSG00000164111
RASIP1,Q5U651,609623,ENSG00000105538
TAOK2,Q9UL54-2,613199,ENSG00000149930
TAOK2,Q9UL54,613199,ENSG00000149930
TAOK1,Q7L7X3,610266,ENSG00000160551
TAOK3,Q9H2K8,616711,ENSG00000135090
ACSF2,Q96CM8,610465,ENSG00000167107
ZNF646,O15015-2,619299,ENSG00000167395
DLG1,Q12959-2,601014,ENSG00000075711
DLG1,Q12959-3,601014,ENSG00000075711
DLG3,Q92796-2,300189,ENSG00000082458
DLG2,Q15700-2,603583,ENSG00000150672
NLRP1,Q9C000,606636,ENSG00000091592
RAPGEF4,Q8WZA2,606058,ENSG00000091428
RAPGEF3,O95398,606057,ENSG00000079337
GBF1,Q92538,603698,ENSG00000107862
ECI2,O75521,608024,ENSG00000198721
P2RX4,Q99571,600846,ENSG00000135124
VIPR1,P32241-2,192321,ENSG00000114812
HNRNPK,P61978-3,600712,ENSG00000165119
HNRNPK,Q5T6W1,600712,ENSG00000165119
MOCS2,O96007,603708,ENSG00000164172
MOCS2,O96033,603708,ENSG00000164172
GOLGA3,Q08378,602581,ENSG00000090615
ZNF526,Q8TF50,614387,ENSG00000167625
MBOAT7,Q96N66,606048,ENSG00000125505
DBT,P11182,248610,ENSG00000137992
CLK3,P49761,602990,ENSG00000179335
PHKB,Q93100-3,172490,ENSG00000102893
NUP98,P52948-5,601021,ENSG00000110713
TMEM131,Q92545,615659,ENSG00000075568
USP36,Q9P275-2,612543,ENSG00000055483
INF2,Q27J81,610982,ENSG00000203485
ANO10,Q9NW15,613726,ENSG00000160746
AKAP4,Q5JQC9,300185,ENSG00000147081
DPP7,Q9UHL4,610537,ENSG00000176978
PDIA3,P30101,602046,ENSG00000167004
PDIA3,H7BZJ3,602046,ENSG00000167004
PEX16,Q9Y5Y5-2,603360,ENSG00000121680
FOCAD,Q5VW36,614606,ENSG00000188352
DTX3L,Q8TDB6,613143,ENSG00000163840
ANLN,Q9NQW6,616027,ENSG00000011426
MNAT1,P51948,602659,ENSG00000020426
MYOF,Q9NZM1,604603,ENSG00000138119
DYSF,O75923-8,603009,ENSG00000135636
SRRM1,E9PCT1,605975,ENSG00000133226
USP24,Q9UPU5,610569,ENSG00000162402
XRCC1,P18887,194360,ENSG00000073050
PDZD8,Q8NEN9,614235,ENSG00000165650
SYTL1,Q8IYJ3,608042,ENSG00000142765
KANK1,Q14678,607704,ENSG00000107104
KANK2,Q63ZY3-2,614610,ENSG00000197256
KANK2,Q63ZY3,614610,ENSG00000197256
KANK4,Q5T7N3,614612,ENSG00000132854
MYCBP2,O75592,610392,ENSG00000005810
CPE,P16870,114855,ENSG00000109472
EVL,Q9UI08-2,616912,ENSG00000196405
ENAH,Q8N8S7,609061,ENSG00000154380
PIK3AP1,Q6ZUJ8,607942,ENSG00000155629
ARHGAP21,Q5T5U3,609870,ENSG00000107863
ARHGAP23,Q9P227,610590,ENSG00000275832
SYTL2,J3KP28,612880,ENSG00000137501
SYTL2,Q9HCH5-6,612880,ENSG00000137501
TJP2,Q9UDY2,607709,ENSG00000119139
TJP1,Q07157-2,601009,ENSG00000104067
TJP1,G3V1L9,601009,ENSG00000104067
TJP1,H0Y3R8,601009,ENSG00000104067
GOLGA5,Q8TBA6,606918,ENSG00000066455
ALG10,Q5BKT4,618355,ENSG00000139133
CAPN5,O15484,602537,ENSG00000149260
CCNT1,O60563,143055,ENSG00000129315
CCNT2,O60583,603862,ENSG00000082258
POU2AF1,Q16633,601206,ENSG00000110777
MAP1S,B4DH53,607573,ENSG00000130479
NLN,Q9BYT8,611530,ENSG00000123213
SEZ6L,Q9BYH1,607021,ENSG00000100095
SEZ6L2,Q6UXD5,616667,ENSG00000174938
SEZ6L2,Q6UXD5-5,616667,ENSG00000174938
BAZ1A,Q9NRL2,605680,ENSG00000198604
SHC3,Q92529,605263,ENSG00000148082
BCAR3,O75815,604704,ENSG00000137936
SHC1,P29353-6,600560,ENSG00000160691
SHC1,P29353-3,600560,ENSG00000160691
SHC4,Q6S5L8,617372,ENSG00000185634
POLE3,Q9NRF9,607267,ENSG00000148229
POLB,P06746,174760,ENSG00000070501
RPS6,P62753,180460,ENSG00000137154
E2F8,A0AVK6,612047,ENSG00000129173
SENP7,Q9BQF6,612846,ENSG00000138468
VPS16,Q9H269,608550,ENSG00000215305
TTF1,Q15361,600777,ENSG00000125482
SYT13,Q7L8C5,607716,ENSG00000019505
SGPL1,O95470,603729,ENSG00000166224
RHOU,Q7L0Q8,606366,ENSG00000116574
DSG2,Q14126,125671,ENSG00000046604
STRAP,Q9Y3F4,605986,ENSG00000023734
NT5DC3,Q86UY8,611076,ENSG00000111696
UBR3,Q6ZT12-4,613831,ENSG00000144357
PM20D2,Q8IYS1,615913,ENSG00000146281
AKT1S1,Q96B36-3,610221,ENSG00000204673
COL26A1,Q96A83,608927,ENSG00000160963
TRIM36,Q9NQ86,609317,ENSG00000152503
PDIA6,B5MCQ5,611099,ENSG00000143870
ANKS4B,Q8N8V4,609901,ENSG00000175311
STK11IP,Q8N1F8,607172,ENSG00000144589
PHF21A,Q96BD5-2,608325,ENSG00000135365
STBD1,O95210,607406,ENSG00000118804
TRIM28,Q13263,601742,ENSG00000130726
SAP130,Q9H0E3-3,609697,ENSG00000136715
PPP1R13L,Q8WUF5,607463,ENSG00000104881
SCARF2,Q96GP6,613619,ENSG00000244486
TMF1,P82094,601126,ENSG00000144747
ABT1,Q9ULW3,618750,ENSG00000146109
GPAM,Q9HCL2,602395,ENSG00000119927
AKAP12,Q02952,604698,ENSG00000131016
NPHP3,Q7Z494,608002,ENSG00000113971
KNG1,P01042-2,612358,ENSG00000113889
OGT,O15294,300255,ENSG00000147162
MCCC2,Q9HCC0,609014,ENSG00000131844
DIS3L2,Q8IYB7,614184,ENSG00000144535
EPB41L5,Q9HCM4,611730,ENSG00000115109
EPB41L5,Q9HCM4-2,611730,ENSG00000115109
EPB41L4B,Q9H329,610340,ENSG00000095203
NCAPH,Q15003,602332,ENSG00000121152
ABCA8,O94911-3,612505,ENSG00000141338
ABCA9,Q8IUA7,612507,ENSG00000154258
GLE1,Q53GS7,603371,ENSG00000119392
AFF4,Q9UHB7,604417,ENSG00000072364
SERPINH1,P50454,600943,ENSG00000149257
SMC1A,Q14683,300040,ENSG00000072501
SMC1B,Q8NDV3-3,608685,ENSG00000077935
STRA6,Q9BX79-4,610745,ENSG00000137868
BAHCC1,Q9P281,617646,ENSG00000266074
NUP107,P57740,607617,ENSG00000111581
DNAJC7,Q99615,601964,ENSG00000168259
AAGAB,Q6PD74,614888,ENSG00000103591
ZFHX3,Q15911,104155,ENSG00000140836
ZFHX4,Q86UP3-2,606940,ENSG00000091656
ARFIP2,P53365,601638,ENSG00000132254
ARFIP1,P53367,605928,ENSG00000164144
MYOD1,P15172,159970,ENSG00000129152
BYSL,Q13895,603871,ENSG00000112578
PSMC3IP,Q9P2W1,608665,ENSG00000131470
LEF1,Q9UJU2-6,153245,ENSG00000138795
LEF1,Q9UJU2,153245,ENSG00000138795
TCF7L2,Q9NQB0-7,602228,ENSG00000148737
TCF7,P36402-5,189908,ENSG00000081059
OPHN1,O60890,300127,ENSG00000079482
TRUB2,O95900,610727,ENSG00000167112
MTOR,P42345,601231,ENSG00000198793
DCUN1D1,Q96GG9,605905,ENSG00000043093
MECP2,P51608-2,300005,ENSG00000169057
CACNA1A,O00555-8,601011,ENSG00000141837
GALK2,Q01415,137028,ENSG00000156958
DYNC1H1,Q14204,600112,ENSG00000197102
JADE1,Q6IE81,610514,ENSG00000077684
JADE2,Q9NQC1,610515,ENSG00000043143
JADE3,Q92613,300618,ENSG00000102221
FAM177A1,Q8N128-2,619181,ENSG00000151327
DCAF6,Q58WW2-3,610494,ENSG00000143164
SEC23A,Q15436,610511,ENSG00000100934
SEC23B,Q15437,610512,ENSG00000101310
PPWD1,Q96BP3,618274,ENSG00000113593
CCDC14,Q49A88,617147,ENSG00000175455
RIF1,Q5UIP0,608952,ENSG00000080345
APOE,P02649,107741,ENSG00000130203
ASRGL1,Q7L266,609212,ENSG00000162174
ARHGEF4,E7EV07,605216,ENSG00000136002
ARHGEF4,Q9NR80,605216,ENSG00000136002
SPATA13,Q96N96-3,613324,ENSG00000182957
SPATA13,J3KQH2,613324,ENSG00000182957
PABPC4,Q13310-3,603407,ENSG00000090621
PABPC1,E7ERJ7,604679,ENSG00000070756
UPF3A,Q9H1J1,605530,ENSG00000169062
TGFBI,Q15582,601692,ENSG00000120708
RPL37,P61927,604181,ENSG00000145592
YRDC,Q86U90,612276,ENSG00000196449
SLC25A12,O75746,603667,ENSG00000115840
SLC25A13,Q9UJS0-2,603859,ENSG00000004864
HNRNPC,P07910,164020,ENSG00000092199
HNRNPC,B4DY08,164020,ENSG00000092199
RALY,Q9UKM9,614663,ENSG00000125970
RALYL,Q86SE5,614648,ENSG00000184672
PCP4,P48539,601629,ENSG00000183036
KMT2A,Q03164-3,159555,ENSG00000118058
KMT2B,Q9UMN6,606834,ENSG00000272333
UBA1,P22314,314370,ENSG00000130985
NOC2L,Q9Y3T9,610770,ENSG00000188976
ZC3H11A,O75152,613513,ENSG00000058673
EDC3,Q96F86,609842,ENSG00000179151
PARP4,Q9UKK3,607519,ENSG00000102699
FAT1,Q14517,600976,ENSG00000083857
IK,Q13123,600549,ENSG00000113141
FAT3,Q8TDW7,612483,ENSG00000165323
FAT2,Q9NYQ8,604269,ENSG00000086570
DECR2,Q9NUI1,615839,ENSG00000242612
ATG2A,Q2TAZ0-3,616225,ENSG00000110046
ATG2B,Q96BY7,616226,ENSG00000066739
AIMP2,Q13155,600859,ENSG00000106305
TRAPPC12,Q8WVT3,614139,ENSG00000171853
ETS1,P14921,164720,ENSG00000134954
ETS2,P15036,164740,ENSG00000157557
WDR35,Q9P2L0,613602,ENSG00000118965
HLA-DRB1,Q95IE3,142857,ENSG00000196126
HLA-DRB1,P04229,142857,ENSG00000196126
HLA-DRB1,P20039,142857,ENSG00000196126
HLA-DRB1,P01911,142857,ENSG00000196126
HLA-DRB1,P13760,142857,ENSG00000196126
HLA-DRB1,Q5Y7A7,142857,ENSG00000196126
HLA-DRB1,Q9GIY3,142857,ENSG00000196126
HLA-DRB1,Q9TQE0,142857,ENSG00000196126
HLA-DRB1,P13761,142857,ENSG00000196126
HLA-DRB1,Q30134,142857,ENSG00000196126
HLA-DRB5,Q30154,604776,ENSG00000198502
HLA-DQB1,P01920,604305,ENSG00000179344
HLA-DQB1,Q5SU54,604305,ENSG00000179344
HLA-DRB3,P79483,612735,ENSG00000231679
HLA-DQB2,P05538,615161,ENSG00000232629
HLA-DPB1,P04440,142858,ENSG00000223865
MAT2A,P31153,601468,ENSG00000168906
MAT1A,Q00266,610550,ENSG00000151224
GOLIM4,O00461,606805,ENSG00000173905
RAB3IP,Q96QF0,608686,ENSG00000127328
DLST,P36957,126063,ENSG00000119689
HSPD1,P10809,118190,ENSG00000144381
TBCC,Q15814,602971,ENSG00000124659
SWAP70,Q9UH65,604762,ENSG00000133789
FKBP15,Q5T1M5,617398,ENSG00000119321
PARD3,Q8TEW0,606745,ENSG00000148498
PARD3,Q8TEW0-5,606745,ENSG00000148498
PARD3,Q8TEW0-8,606745,ENSG00000148498
PDZRN3,Q9UPQ7,609729,ENSG00000121440
PARD3B,Q8TEW8,619353,ENSG00000116117
NAIF1,Q69YI7,610673,ENSG00000171169
NASP,P49321,603185,ENSG00000132780
NASP,P49321-2,603185,ENSG00000132780
AIMP1,Q12904-2,603605,ENSG00000164022
TRAF4,Q9BUZ4,602464,ENSG00000076604
RPIA,P49247,180430,ENSG00000153574
PEX5L,Q8IYB4,611058,ENSG00000114757
PSMD1,Q99460,617842,ENSG00000173692
ESPL1,Q14674,604143,ENSG00000135476
EWSR1,Q01844-5,133450,ENSG00000182944
EWSR1,H7BY36,133450,ENSG00000182944
COL6A2,P12110,120240,ENSG00000142173
COL6A2,P12110-2,120240,ENSG00000142173
LLGL2,Q6P1M3,618483,ENSG00000073350
STXBP5,Q5T5C0,604586,ENSG00000164506
STXBP5L,Q9Y2K9,609381,ENSG00000145087
MKI67,P46013,176741,ENSG00000148773
DHRS3,O75911,612830,ENSG00000162496
MADD,Q8WXG6,603584,ENSG00000110514
MADD,Q8WXG6-4,603584,ENSG00000110514
ACADM,P11310-2,607008,ENSG00000117054
ALYREF,Q86V81,604171,ENSG00000183684
DDX21,Q9NR30,606357,ENSG00000165732
DDX50,Q9BQ39,610373,ENSG00000107625
TRPC1,P48995,602343,ENSG00000144935
INTS5,Q6P9B9,611349,ENSG00000185085
ALAD,P13716,125270,ENSG00000148218
DDX10,Q13206,601235,ENSG00000178105
ITGA7,Q13683-7,600536,ENSG00000135424
ARL5B,Q96KC2,608909,ENSG00000165997
ARL5A,Q9Y689,608960,ENSG00000162980
NPTX2,P47972,600750,ENSG00000106236
ATRN,O75882,603130,ENSG00000088812
ATRNL1,Q5VV63,612869,ENSG00000107518
USP38,Q8NB14,618322,ENSG00000170185
ADH1C,P00326,103730,ENSG00000248144
ADH7,P40394-2,600086,ENSG00000196344
GTPBP4,Q9BZE4,619169,ENSG00000107937
IFT80,Q9P2H3,611177,ENSG00000068885
HSPA1A,P08107,140550,ENSG00000204389
HSPA1L,P34931,140559,ENSG00000204390
UTS2,O95399-2,604097,ENSG00000049247
HSPA5,P11021,138120,ENSG00000044574
HSPA9,P38646,600548,ENSG00000113013
HSPA8,P11142,600816,ENSG00000109971
HSPA8,E9PN89,600816,ENSG00000109971
UHRF2,Q96PU4,615211,ENSG00000147854
UHRF1,Q96T88-2,607990,ENSG00000276043
HSPA6,P17066,140555,ENSG00000173110
HSPA2,P54652,140560,ENSG00000126803
APIP,Q96GX9,612491,ENSG00000149089
PRPF8,Q6P2Q9,607300,ENSG00000174231
HSPA12A,O43301,610701,ENSG00000165868
HSPA12B,Q96MM6,610702,ENSG00000132622
BTRC,Q9Y297,603482,ENSG00000166167
FBXW11,Q9UKB1,605651,ENSG00000072803
POLG,P54098,174763,ENSG00000140521
PKN3,Q6P5Z2,610714,ENSG00000160447
PKN1,Q16512-2,601032,ENSG00000123143
ANKFY1,Q9P2R3,607927,ENSG00000185722
PKN2,Q16513,602549,ENSG00000065243
COL18A1,P39060,120328,ENSG00000182871
FASTKD5,Q7L8L6,614272,ENSG00000215251
MBD6,Q96DN6,619458,ENSG00000166987
ARMCX2,Q7L311,300363,ENSG00000184867
ENO3,P13929,131370,ENSG00000108515
ENO1,P06733,172430,ENSG00000074800
ENO1,P06733-2,172430,ENSG00000074800
ENO2,P09104,131360,ENSG00000111674
PGK1,P00558,311800,ENSG00000102144
PGK2,P07205,172270,ENSG00000170950
MED13L,Q71F56,608771,ENSG00000123066
MED13,Q9UHV7,603808,ENSG00000108510
SRFBP1,Q8NEF9,610479,ENSG00000151304
PSEN1,P49768,104311,ENSG00000080815
PSEN2,P49810,600759,ENSG00000143801
NOL7,Q9UMY1,611533,ENSG00000225921
FCGR1A,P12314,146760,ENSG00000150337
UBAC1,Q9BSL1,608129,ENSG00000130560
ZFYVE16,Q7Z3T8,608880,ENSG00000039319
KIF26A,Q9ULI4,613231,ENSG00000066735
KIF26B,Q2KJY2,614026,ENSG00000162849
BRMS1,Q9HCU9,606259,ENSG00000174744
AKAP11,Q9UKA4,604696,ENSG00000023516
ISG20L2,Q9H9L3,611930,ENSG00000143319
SARS2,Q9NP81,612804,ENSG00000104835
FBXO17,Q96EF6,609094,ENSG00000269190
CLSTN3,Q9BQT9-2,611324,ENSG00000139182
ANKRD16,Q6P6B7,618017,ENSG00000134461
HSD17B2,P37059,109685,ENSG00000086696
HBE1,P02100,142100,ENSG00000213931
HBG1,P69891,142200,ENSG00000213934
HBG2,P69892,142250,ENSG00000196565
HBB,P68871,141900,ENSG00000244734
HBD,P02042,142000,ENSG00000223609
RPUSD3,Q6P087,617759,ENSG00000156990
TOR1AIP2,Q8NFQ8,614513,ENSG00000169905
TOR1AIP1,Q5JTV8,614512,ENSG00000143337
NRG1,Q02297-2,142445,ENSG00000157168
XRCC5,P13010,194364,ENSG00000079246
LCMT2,O60294,611246,ENSG00000168806
ZC3HAV1,Q7Z2W4-3,607312,ENSG00000105939
ZC3HAV1,C9J6P4,607312,ENSG00000105939
ZC3HAV1,Q7Z2W4,607312,ENSG00000105939
PARP12,Q9H0J9,612481,ENSG00000059378
MAP9,Q49MG5,610070,ENSG00000164114
FN1,P02751,135600,ENSG00000115414
ATRX,P46100,300032,ENSG00000085224
ATRX,P46100-6,300032,ENSG00000085224
DNAJC14,Q6Y2X3,606092,ENSG00000135392
ACAT1,P24752,607809,ENSG00000075239
NAV1,Q8NEY1,611628,ENSG00000134369
NAV3,Q8IVL0,611629,ENSG00000067798
NAV2,Q8IVL1-2,607026,ENSG00000166833
HSD17B4,P51659,601860,ENSG00000133835
TDP1,Q9NUW8,607198,ENSG00000042088
SCG2,P13521,118930,ENSG00000171951
OPA3,Q9H6K4,606580,ENSG00000125741
OPA3,Q9H6K4-2,606580,ENSG00000125741
TNRC6A,Q8NDV7-6,610739,ENSG00000090905
TNRC6C,Q9HCJ0-2,610741,ENSG00000078687
USP48,Q86UV5,617445,ENSG00000090686
PRDM2,Q13029,601196,ENSG00000116731
GHITM,Q9H3K2,619205,ENSG00000165678
WDR47,O94967-4,615734,ENSG00000085433
WDR47,O94967,615734,ENSG00000085433
FLOT1,O75955,606998,ENSG00000137312
RALBP1,Q15311,605801,ENSG00000017797
YKT6,O15498,606209,ENSG00000106636
ALDH5A1,P51649-2,610045,ENSG00000112294
PPL,O60437,602871,ENSG00000118898
CEP78,Q5JTW2-5,617110,ENSG00000148019
SLC25A5,P05141,300150,ENSG00000005022
SLC25A6,P12236,300151,ENSG00000169100
SLC25A6,P12236,403000,ENSG00000169100
SLC25A4,P12235,103220,ENSG00000151729
SLC25A31,Q9H0C2,610796,ENSG00000151475
RNF113A,O15541,300951,ENSG00000125352
PC,P11498,608786,ENSG00000173599
ACACB,O00763,601557,ENSG00000076555
ACACA,Q13085-4,200350,ENSG00000278540
DCLRE1C,Q96SD1,605988,ENSG00000152457
STXBP3,O00186,608339,ENSG00000116266
NDUFV1,P49821,161015,ENSG00000167792
ANXA1,P04083,151690,ENSG00000135046
COTL1,Q14019,606748,ENSG00000103187
UQCRC2,P22695,191329,ENSG00000140740
FTO,Q9C0B1,610966,ENSG00000140718
JAKMIP1,Q96N16-2,611195,ENSG00000152969
JAKMIP2,Q96AA8-3,611197,ENSG00000176049
TRAF3IP2,O43734,607043,ENSG00000056972
COLGALT1,Q8NBJ5,617531,ENSG00000130309
COLGALT2,Q8IYK4,617533,ENSG00000198756
POLR3G,O15318,617456,ENSG00000113356
CDH13,P55290-4,601364,ENSG00000140945
USP15,Q9Y4E8,604731,ENSG00000135655
USP4,Q13107,603486,ENSG00000114316
USP11,P51784,300050,ENSG00000102226
SSNA1,O43805,610882,ENSG00000176101
SEC23IP,Q9Y6Y8,617852,ENSG00000107651
DDHD2,O94830,615003,ENSG00000085788
HCFC1,P51610-4,300019,ENSG00000172534
HCFC2,Q9Y5Z7,607926,ENSG00000111727
PSMC3,P17980,186852,ENSG00000165916
UBE4B,O95155-4,613565,ENSG00000130939
ARGLU1,Q9NWB6,614046,ENSG00000134884
SNRNP27,Q8WVK2,619629,ENSG00000124380
GNB1,P62873,139380,ENSG00000078369
GNB3,P16520,139130,ENSG00000111664
LZTS2,Q9BRK4,610454,ENSG00000107816
GNB2,P62879,139390,ENSG00000172354
GNB4,Q9HAV0,610863,ENSG00000114450
LZTS1,Q9Y250,606551,ENSG00000061337
LZTS3,O60299,610484,ENSG00000088899
B4GALT4,O60513,604015,ENSG00000121578
SEMA3D,O95025,609907,ENSG00000153993
BSPRY,Q5W0U4,619683,ENSG00000119411
SEMA3A,Q14563,603961,ENSG00000075213
PPP4R1,Q8TF05,604908,ENSG00000154845
MBD3,O95983,603573,ENSG00000071655
MBD2,Q9UBB5,603547,ENSG00000134046
VPS35,Q96QK1,601501,ENSG00000069329
OSBPL10,Q9BXB5,606738,ENSG00000144645
OSBPL9,Q96SU4-2,606737,ENSG00000117859
OSBPL11,Q9BXB4,606739,ENSG00000144909
CRYZL1,O95825,603920,ENSG00000205758
AZI2,Q9H6S1,609916,ENSG00000163512
EPHB4,P54760,600011,ENSG00000196411
EPHB1,P54762,600600,ENSG00000154928
EPHA7,Q15375,602190,ENSG00000135333
EPHB3,P54753,601839,ENSG00000182580
EPHB2,P29323-3,600997,ENSG00000133216
EPHA6,Q9UF33,600066,ENSG00000080224
EPHA8,P29322,176945,ENSG00000070886
EPHA4,P54764,602188,ENSG00000116106
EPHA2,P29317,176946,ENSG00000142627
EPHA3,P29320,179611,ENSG00000044524
EPHA5,P54756,600004,ENSG00000145242
BTK,Q06187,300300,ENSG00000010671
EPHB6,O15197,602757,ENSG00000106123
EPHA10,Q5JZY3,611123,ENSG00000183317
SLC35C1,Q96A29,605881,ENSG00000181830
LZTR1,Q8N653,600574,ENSG00000099949
LRWD1,Q9UFC0,615167,ENSG00000161036
TRAK1,Q9UPV9,608112,ENSG00000182606
TRAK2,O60296,607334,ENSG00000115993
CDCA2,Q69YH5,618785,ENSG00000184661
NELFB,Q8WX92,611180,ENSG00000188986
RRAD,P55042,179503,ENSG00000166592
REM1,O75628,610388,ENSG00000088320
HMCES,Q96FZ2,618288,ENSG00000183624
SPINT1,O43278-2,605123,ENSG00000166145
SPINT1,H3BNW5,605123,ENSG00000166145
TRIM2,Q9C040-2,614141,ENSG00000109654
TRIM3,O75382,605493,ENSG00000110171
LRIG1,Q96JA1,608868,ENSG00000144749
LRIG3,Q6UXM1,608870,ENSG00000139263
LRIG2,O94898,608869,ENSG00000198799
NTN1,O95631,601614,ENSG00000065320
KCTD15,Q96SI1,615240,ENSG00000153885
KCTD1,J3KQT5,613420,ENSG00000134504
KCTD21,Q4G0X4,618790,ENSG00000188997
IVD,P26440,607036,ENSG00000128928
ZMYND11,Q15326,608668,ENSG00000015171
AGAP2,Q99490-2,605476,ENSG00000135439
PLOD2,O00469-2,601865,ENSG00000152952
DDX41,Q9UJV9,608170,ENSG00000183258
ERBB4,Q15303,600543,ENSG00000178568
EGFR,P00533,131550,ENSG00000146648
ERBB2,P04626,164870,ENSG00000141736
MAP3K11,Q16584,600050,ENSG00000173327
MAP3K9,J3KPI6,600136,ENSG00000006432
MAP3K10,Q02779,600137,ENSG00000130758
CFI,P05156,217030,ENSG00000205403
STK19,P49842,604977,ENSG00000204344
ARSG,Q96EG1,610008,ENSG00000141337
SMYD5,Q6GMV2,619114,ENSG00000135632
CASP2,P42575,600639,ENSG00000106144
DNMT1,P26358-2,126375,ENSG00000130816
DNMT1,F5GX68,126375,ENSG00000130816
RPS19BP1,Q86WX3,610225,ENSG00000187051
HMGCR,P04035-3,142910,ENSG00000113161
MMS19,Q96T76-8,614777,ENSG00000155229
CALCA,P06881,114130,ENSG00000110680
CALCA,P01258-2,114130,ENSG00000110680
CALCB,P10092,114160,ENSG00000175868
ASB3,Q9Y575-3,605760,ENSG00000115239
ADAT1,Q9BUB4,604230,ENSG00000065457
ALS2,Q96Q42,606352,ENSG00000003393
USF1,P22415,191523,ENSG00000158773
DST,Q03001-8,113810,ENSG00000151914
DST,E9PEB9,113810,ENSG00000151914
DST,Q03001-3,113810,ENSG00000151914
DST,Q03001-13,113810,ENSG00000151914
PLEC,Q15149,601282,ENSG00000178209
PLEC,Q15149-3,601282,ENSG00000178209
PLEC,Q15149-6,601282,ENSG00000178209
PLEC,Q15149-4,601282,ENSG00000178209
PLEC,Q15149-8,601282,ENSG00000178209
PLEC,H0YDN1,601282,ENSG00000178209
PLEC,E9PKG0,601282,ENSG00000178209
EPPK1,P58107,607553,ENSG00000261150
EPPK1,E9PPU0,607553,ENSG00000261150
MACF1,Q9UPN3-3,608271,ENSG00000127603
MACF1,H3BQK9,608271,ENSG00000127603
MACF1,E9PNZ4,608271,ENSG00000127603
ARHGEF5,Q12774,600888,ENSG00000050327
RPS10,P46783,603632,ENSG00000124614
CCDC88B,A6NC98,611205,ENSG00000168071
CCDC88A,Q3V6T2,609736,ENSG00000115355
CCDC88C,Q9P219,611204,ENSG00000015133
NOL8,Q76FK4,611534,ENSG00000198000
STAT3,P40763-2,102582,ENSG00000168610
STAT3,K7ENL3,102582,ENSG00000168610
ARHGAP25,P42331-4,610587,ENSG00000163219
PRDM1,O75626,603423,ENSG00000057657
USF2,Q15853,600390,ENSG00000105698
SUPT16H,Q9Y5B9,605012,ENSG00000092201
AXIN1,O15169,603816,ENSG00000103126
NUDT4,Q9NZJ9,609229,ENSG00000173598
NUDT4,Q9NZJ9-3,609229,ENSG00000173598
NUDT3,O95989,609228,ENSG00000272325
NUDT10,Q8NFP7,300527,ENSG00000122824
NUDT11,Q96G61,300528,ENSG00000196368
MLH3,Q9UHC1,604395,ENSG00000119684
PSTPIP2,Q9H939,616046,ENSG00000152229
PLCB2,Q00722,604114,ENSG00000137841
PLCB1,Q9NQ66,607120,ENSG00000182621
ITGB7,P26010,147559,ENSG00000139626
ITGB2,P05107,600065,ENSG00000160255
ITGB5,P18084,147561,ENSG00000082781
FBN1,P35555,134797,ENSG00000166147
FBN2,P35556,612570,ENSG00000138829
FBN3,Q75N90,608529,ENSG00000142449
CENPP,Q6IPU0,611505,ENSG00000188312
PCSK1,P29120,162150,ENSG00000175426
USP9X,Q93008,300072,ENSG00000124486
USP9Y,O00507,400005,ENSG00000114374
SEMA5B,Q9P283-4,609298,ENSG00000082684
VEGFC,P49767,601528,ENSG00000150630
C3,P01024,120700,ENSG00000125730
METTL18,O95568,615255,ENSG00000171806
GLG1,Q92896-2,600753,ENSG00000090863
DNAH5,Q8TE73,603335,ENSG00000039139
HELLS,Q9NRZ9,603946,ENSG00000119969
ACOT11,Q8WXI4-2,606803,ENSG00000162390
LMO7,Q8WWI1-3,604362,ENSG00000136153
LMO7,H0YDG6,604362,ENSG00000136153
TRMT10A,Q8TBZ6,616013,ENSG00000145331
MTA1,Q13330,603526,ENSG00000182979
MTA1,Q13330-3,603526,ENSG00000182979
MTA2,O94776,603947,ENSG00000149480
MTA3,Q9BTC8,609050,ENSG00000057935
LTBP1,Q14766,150390,ENSG00000049323
LTBP3,Q9NS15,602090,ENSG00000168056
VWA3B,Q502W6-6,614884,ENSG00000168658
ARFGEF1,Q9Y6D6,604141,ENSG00000066777
ARFGEF2,Q9Y6D5,605371,ENSG00000124198
CYTH1,Q15438,182115,ENSG00000108669
CYTH2,Q99418,602488,ENSG00000105443
CYTH3,O43739,605081,ENSG00000008256
CYTH4,Q9UIA0,606514,ENSG00000100055
TRIM63,Q969Q1,606131,ENSG00000158022
